id,user,text,timestamp,in_reply_to,mentioned_users,reactions,total_reactions
1597092246.006000,U0172CB3649,<@U016UNBDY5R> I think we lost you… Nice session btw and thanks for the feedback on our project!,"Mon, 19 Jan 1970 11:38:12 GMT",1597070553.003100,U016UNBDY5R,,0
1597069955.002400,U016UNBDY5R,Hello all - the *GPT3 (and all AI) Junto* is today at 3:10pm ET (the eventbot has the hours wrong and I can't fix it). Below is a short Summary of last weeks Junto. Bring/link any interesting readings or insights you had over the last week in this thread :arrow_down: . See you!,"Mon, 19 Jan 1970 11:37:49 GMT",1597069955.002400,,,0
1597070189.002500,U016UNBDY5R,My favorite read: <https://liamp.substack.com/p/my-gpt-3-blog-got-26-thousand-visitors>,"Mon, 19 Jan 1970 11:37:50 GMT",1597069955.002400,,,0
1596712403.027700,U016R8N9NKX,That seems a great idea.,"Mon, 19 Jan 1970 11:31:52 GMT",,,,0
1596687103.027300,U016T0QSCMT,Used GPT3 regarding how it could be used to enhance blockchain tech and it suggested building AI customer service directly into a blockchain architecture to help users use it. Interesting,"Mon, 19 Jan 1970 11:31:27 GMT",,,,0
1596616804.025400,U0174MMSKCL,<@U0174MMSKCL> has joined the channel,"Mon, 19 Jan 1970 11:30:16 GMT",,,,0
1596616619.025200,U0169MFLKQF,<@U0169MFLKQF> has joined the channel,"Mon, 19 Jan 1970 11:30:16 GMT",,,,0
1596569308.024100,U016PUP7D5Z,<@U016PUP7D5Z> has joined the channel,"Mon, 19 Jan 1970 11:29:29 GMT",,,,0
1596559670.022600,U016R8N9NKX,This is possibly a good application: <https://twitter.com/p_e/status/1285334739017248769>,"Mon, 19 Jan 1970 11:29:19 GMT",,,"[{""name"":""+1"",""users"":[""U016Q0F66FM""],""count"":1}]",1
1596555147.015200,U016Q0F66FM,"this stuff is really cool, it’s making me want to learn more of the actual math/theory behind the more advanced machine learning techniques. I took an introductory class a few years ago that did ‘simple’ stuff like your standard neural nets, markov models, naive bayes, K-means, logreg and stuff like that but I haven’t at all explored anything more advanced. Anyone have a reccomended textbook?","Mon, 19 Jan 1970 11:29:15 GMT",1596555147.015200,,,0
1596556046.019900,U016R8N9NKX,"I think you already know enough to at least get started.

BTW, this video is quite useful to understand the GPT-3 paper: <https://www.youtube.com/watch?v=SY5PvZrJhLE>","Mon, 19 Jan 1970 11:29:16 GMT",1596555147.015200,,,0
1596556088.020500,U0172CM3049,"same! I dug in this rabbit hole about 3 weeks back, have been loving what I find every day. I highly (can’t stress it enough) recommend Kaggle’s courses (<https://www.kaggle.com/learn/overview>) if you’re technically inclined. If not, you can start exploration from this curated roadmap (<https://whimsical.com/CA7f3ykvXpnJ9Az32vYXva>).
I feel one focussed goal (an idea you have in mind you’d like to implement) + highly focussed resources around it (requires figuring out the domain of the little problems you’d start solving when you start to implement your idea) will highly accelerate your learning (it did for me!)","Mon, 19 Jan 1970 11:29:16 GMT",1596555147.015200,,"[{""name"":""heart"",""users"":[""U016R8N9NKX"",""U016Q0F66FM""],""count"":2}]",2
1596556106.021000,U016Q0F66FM,oh cool - I’ll watch this and then try to read the paper. I’ll come back and ask questions if I have them. Thanks Vasa!,"Mon, 19 Jan 1970 11:29:16 GMT",1596555147.015200,,"[{""name"":""+1"",""users"":[""U016R8N9NKX""],""count"":1}]",1
1596556119.021200,U016Q0F66FM,"absolutely, being more direct is better :slightly_smiling_face:","Mon, 19 Jan 1970 11:29:16 GMT",1596555147.015200,,,0
1597140330.002000,U016UNBDY5R,<@U016Q3JK0RH>,"Mon, 19 Jan 1970 11:39:00 GMT",1596555147.015200,U016Q3JK0RH,,0
1596550622.008800,U016R8N9NKX,"<!here> A curated list of 100+ awesome GPT3 apps, tools, libraries, articles, and resources.
<https://simpleaswater.com/gpt-3/>","Mon, 19 Jan 1970 11:29:10 GMT",,,"[{""name"":""party_parrot"",""users"":[""U016C8XH6NR"",""U016Q0F66FM"",""U01691XLMD5"",""U0172CB3649""],""count"":4},{""name"":""seedling"",""users"":[""U0172CB3649""],""count"":1}]",5
1596550541.008100,U016R8N9NKX,I was looking into Healthcare applications related to genomics. <@U016T0QSCMT> Do you have any ideas on what low-hanging fruits can we solve here?,"Mon, 19 Jan 1970 11:29:10 GMT",1596550541.008100,U016T0QSCMT,,0
1596553136.009200,U016T0QSCMT,Digging into this when I wake up . Keep trying to fall asleep and then waking up with gpt3 ideas.,"Mon, 19 Jan 1970 11:29:13 GMT",1596550541.008100,,,0
1596553192.009400,U016R8N9NKX,:joy: I had the same issue last night,"Mon, 19 Jan 1970 11:29:13 GMT",1596550541.008100,,,0
1596549411.006300,U016T0QSCMT,I pretty much get crispr gene editing now thanks to gpt3,"Mon, 19 Jan 1970 11:29:09 GMT",,,,0
1596549349.005400,U016T0QSCMT,"Im learning so many things by just plugging in complex explanations of things into the ""explain to 2nd grader"" summary tool. Gpt3 Davinci does an amazing job with that. Book idea? ""100  complex things that AI can teach you better than professors.""","Mon, 19 Jan 1970 11:29:09 GMT",1596549349.005400,,"[{""name"":""open_mouth"",""users"":[""U016Q0F66FM""],""count"":1}]",1
1596550427.006400,U016R8N9NKX,"Yeah, that's cool","Mon, 19 Jan 1970 11:29:10 GMT",1596549349.005400,,"[{""name"":""+1"",""users"":[""U016Q0F66FM""],""count"":1}]",1
1596549234.002300,U016T0QSCMT,<@U016T0QSCMT> has joined the channel,"Mon, 19 Jan 1970 11:29:09 GMT",,,,0
1596548609.002100,U016Q117G67,<@U016Q117G67> has joined the channel,"Mon, 19 Jan 1970 11:29:08 GMT",,,,0
1596547398.001900,U0172CM3049,<@U0172CM3049> has joined the channel,"Mon, 19 Jan 1970 11:29:07 GMT",,,,0
1596546399.001300,U016Q0F66FM,<@U016Q0F66FM> has joined the channel,"Mon, 19 Jan 1970 11:29:06 GMT",,,,0
1596542421.001100,U016UNBDY5R,<@U016UNBDY5R> has joined the channel,"Mon, 19 Jan 1970 11:29:02 GMT",,,,0
1596542393.000700,U016C8XH6NR,<@U016C8XH6NR> has joined the channel,"Mon, 19 Jan 1970 11:29:02 GMT",,,,0
1596542360.000500,U017ECUHDGQ,<@U017ECUHDGQ> has joined the channel,"Mon, 19 Jan 1970 11:29:02 GMT",,,,0
1596541030.000300,U016R8N9NKX,<@U016R8N9NKX> set the channel purpose: Web 3.0 meets GPT-3,"Mon, 19 Jan 1970 11:29:01 GMT",,,,0
1596541029.000200,U016R8N9NKX,<@U016R8N9NKX> has joined the channel,"Mon, 19 Jan 1970 11:29:01 GMT",,,,0
