id,user,text,timestamp,in_reply_to,mentioned_users,reactions,total_reactions
1597162687.020700,U01758RQ941,"haha :smile: will ping if there is any other occasions, trying to condense it more so that ppl have easy entry points. Thanks everyone for joining and here are the links
• cadCAD <https://github.com/cadCAD-org/cadCAD>
• cadCAD forums: incl getting started and advanced topics <https://community.cadcad.org/search?q=newbies>
• cadcad community channel <https://discord.gg/HQHEh7V>
Currently writing ""A Hitchhiker's Token Engineering"" in which I try to assemble all these available tools, frameworks, and frames of references useful for thinking in token networks, specifically for us new to Token Engineering. You can join to Early Access Program <https://tokengenie.org>

Definitely join Token Engineering community:
• all links: <https://tokenengineeringcommunity.github.io/website/docs/getting-started-contributing>
• just kicked of TE Academy: <https://tokenengineeringcommunity.github.io/website/docs/academy-welcome>
• Discord is the place where we coordinate book, courses, and hopefully more useful initiatives - it is super important that we nurture the diversity in this new transdisciplinary field, so join the channels with your question and perspectives: <https://discord.gg/sAg66RX>
Ah yes, and the cadCAD tutorials: <https://github.com/BlockScience/cadCAD-Tutorials> (generic ones, but that give you an idea! - we're currently working on creating useful tutorial for token engineers, check out the book, and the TE academy for updates :point_up_2: )

And this is the most detailed work that was open sourced thanks to Grassroots Economics and Red Cross:  <https://gitlab.com/grassrootseconomics/cic-modeling>

Any questions you have, is super helpful for me in conceptualizing course work and writing the book sections so do not hesitate!

What have I missed to provide a link for?","Mon, 19 Jan 1970 11:39:22 GMT",1597154611.019300,,"[{""name"":""seedling"",""users"":[""U0172CB3649"",""U016C8XH6NR"",""U016PF28WVB""],""count"":3},{""name"":""woman-raising-hand"",""users"":[""U0172CB3649"",""U016PF28WVB""],""count"":2},{""name"":""bouncingparrot"",""users"":[""U017EF8VBS4"",""U016PP38YLA"",""U016PF28WVB""],""count"":3}]",8
1597154611.019300,U016C8XH6NR,"*[KERNEL Junto] Ecosystem Value Flows - Synthesizing Systems Thinking w/ Design Thinking and Computer-aided Design*

Starting now at table 3.","Mon, 19 Jan 1970 11:39:14 GMT",1597154611.019300,,,0
1597154657.019400,U016C8XH6NR,"tagging the people who RSVP’ed
<@U016Q117G67> <@U016WQPK6J0> <@U016NHHCE3F> <@U0172CB3649> <@U016H35D04W>","Mon, 19 Jan 1970 11:39:14 GMT",1597154611.019300,"U016Q117G67,U016WQPK6J0,U016NHHCE3F,U0172CB3649,U016H35D04W",,0
1597160345.020500,U016UNBDY5R,"I wouldnt mind a repeat, got them time zones mixed up :open_mouth:","Mon, 19 Jan 1970 11:39:20 GMT",1597154611.019300,,,0
1597162687.020700,U01758RQ941,"haha :smile: will ping if there is any other occasions, trying to condense it more so that ppl have easy entry points. Thanks everyone for joining and here are the links
• cadCAD <https://github.com/cadCAD-org/cadCAD>
• cadCAD forums: incl getting started and advanced topics <https://community.cadcad.org/search?q=newbies>
• cadcad community channel <https://discord.gg/HQHEh7V>
Currently writing ""A Hitchhiker's Token Engineering"" in which I try to assemble all these available tools, frameworks, and frames of references useful for thinking in token networks, specifically for us new to Token Engineering. You can join to Early Access Program <https://tokengenie.org>

Definitely join Token Engineering community:
• all links: <https://tokenengineeringcommunity.github.io/website/docs/getting-started-contributing>
• just kicked of TE Academy: <https://tokenengineeringcommunity.github.io/website/docs/academy-welcome>
• Discord is the place where we coordinate book, courses, and hopefully more useful initiatives - it is super important that we nurture the diversity in this new transdisciplinary field, so join the channels with your question and perspectives: <https://discord.gg/sAg66RX>
Ah yes, and the cadCAD tutorials: <https://github.com/BlockScience/cadCAD-Tutorials> (generic ones, but that give you an idea! - we're currently working on creating useful tutorial for token engineers, check out the book, and the TE academy for updates :point_up_2: )

And this is the most detailed work that was open sourced thanks to Grassroots Economics and Red Cross:  <https://gitlab.com/grassrootseconomics/cic-modeling>

Any questions you have, is super helpful for me in conceptualizing course work and writing the book sections so do not hesitate!

What have I missed to provide a link for?","Mon, 19 Jan 1970 11:39:22 GMT",1597154611.019300,,"[{""name"":""seedling"",""users"":[""U0172CB3649"",""U016C8XH6NR"",""U016PF28WVB""],""count"":3},{""name"":""woman-raising-hand"",""users"":[""U0172CB3649"",""U016PF28WVB""],""count"":2},{""name"":""bouncingparrot"",""users"":[""U017EF8VBS4"",""U016PP38YLA"",""U016PF28WVB""],""count"":3}]",8
1597163788.022000,U0172CB3649,That’s precious! Immense thanks! :pray:,"Mon, 19 Jan 1970 11:39:23 GMT",1597154611.019300,,,0
1597166423.022500,U016PP38YLA,Thank you <@U01758RQ941> !!:raised_hands:,"Mon, 19 Jan 1970 11:39:26 GMT",1597154611.019300,U01758RQ941,,0
1597268643.028200,U016NHHCE3F,<@U016C8XH6NR> I had signed up but didn't get the calendar invitation. I only got the invitation to the Data in blockchain session that I attended.,"Mon, 19 Jan 1970 11:41:08 GMT",1597154611.019300,U016C8XH6NR,,0
1597300436.028400,U016C8XH6NR,"That’s wierd <@U016NHHCE3F>, you do get the confirmation on RSVP. Maybe it went to your spam.","Mon, 19 Jan 1970 11:41:40 GMT",1597154611.019300,U016NHHCE3F,,0
1597366516.028600,U016NHHCE3F,"Yeah, something must have gone wrong","Mon, 19 Jan 1970 11:42:46 GMT",1597154611.019300,,,0
1597154540.018300,U016C8XH6NR,"lol haha, mind doing hard refresh. gotta get rid of that cache. :stuck_out_tongue:","Mon, 19 Jan 1970 11:39:14 GMT",,,,0
1597154518.017700,U01758RQ941,haha,"Mon, 19 Jan 1970 11:39:14 GMT",,,,0
1597154511.017500,U01758RQ941,"yes, it's named now, and I see that ""sebnem"" is at the table .... but I'm not ?!","Mon, 19 Jan 1970 11:39:14 GMT",,,,0
1597154454.016500,U016C8XH6NR,"Hey <@U01758RQ941>, its table 3. :slightly_smiling_face:","Mon, 19 Jan 1970 11:39:14 GMT",,U01758RQ941,,0
1597154370.016100,U01758RQ941,hey <@U016C8XH6NR> which table is this junto apparently the link is the regular airmeet link <https://www.airmeet.com/event/0d733160-bc9a-11ea-adb7-31ace487329c>,"Mon, 19 Jan 1970 11:39:14 GMT",1597154370.016100,U016C8XH6NR,,0
1597157728.020300,U017EF8VBS4,my internet died and am unable to join on my phone,"Mon, 19 Jan 1970 11:39:17 GMT",1597154370.016100,,,0
1596998076.002700,U016FDAC4LT,"Hey KERNEL Fellows,

I hope your weekend went well and you’re staying safe during these times. Just wanted to send out a message regarding the upcoming Juntos. To join <https://www.notion.so/gitcoin/0d9608fa9c8346a7a2ad1e19b7117bb3?v=c75c9ff9b34a44f2bbe468e944d8d35e|Juntos this week>, click on the “title” of the Junto to find the pre-reads and add an event to your Calendar. In addition, please drop an emoji of the number that corresponds with a Junto you're interested in joining so we can gauge roughly how many people will attend. 

1.<http://evt.to/immiuuuw|GPT3>
Day &amp; Time: Monday, 3:00 PM - 4:00 PM ET
Max Seats: 8

2.<http://evt.to/imemimew|Ecosystem Value Flows - Synthesizing Systems Thinking w/ Design Thinking and Computer-aided Design>
Day &amp; Time: Tuesday, 10:00 AM - 12:00 PM ET
Max Seats: 8

3.<http://evt.to/imemimow|Data in Blockchain>
Day &amp; Time: Tuesday, 2:00 PM - 3:00 PM ET
Max Seats: 20

4. <http://evt.to/imemiagw|Unveiling the IPFS magic: Talk on the IPFS communication and storage trends>
Day &amp; Time: Thursday, 11:30 AM - 12:30 PM ET
Max Seats: 20

5.<http://evt.to/imemiasw|Weekly Gaming Guild Junto>
Day &amp; Time: Friday, 09:00 AM - 10:00 AM ET
Max Seats: 8

Again, please feel free to shoot me a DM if you need help scheduling a junto and if you’d like to schedule one for this week please do so as soon as possible.

Best,
Shivam","Mon, 19 Jan 1970 11:36:38 GMT",,,"[{""name"":""heart"",""users"":[""U01733WAA1F"",""U016C8XH6NR"",""U0172CB3649"",""U0169MFLKQF""],""count"":4},{""name"":""one"",""users"":[""U016C909613"",""U0172CM3049"",""U0172CB3649"",""U01691XLMD5""],""count"":4},{""name"":""two"",""users"":[""U016C909613"",""U017EF8VBS4""],""count"":2},{""name"":""three"",""users"":[""U016C909613"",""U016C8XH6NR"",""U0172CM3049"",""U01691XLMD5"",""U017EF8VBS4""],""count"":5},{""name"":""four"",""users"":[""U016C909613"",""U016C8XH6NR"",""U01691XLMD5"",""U017EF8VBS4""],""count"":4},{""name"":""five"",""users"":[""U016C909613""],""count"":1}]",20
1596991074.001800,U016PF28WVB,"Myself and <@U016BTBS3MM> are keen to have a Junto's around news, subjectivity &amp; perception sometime this week or next week. Anyone keen to join?","Mon, 19 Jan 1970 11:36:31 GMT",,U016BTBS3MM,"[{""name"":""wave"",""users"":[""U016C8XH6NR"",""U016AMDF215"",""U0172CM3049"",""U01758RQ941""],""count"":4}]",4
1596809022.239700,U016Q1J7Y83,<@U016WQPK6J0> made a great suggestion - running a junto around growing community and engagement! I can share some of my learnings and hopefully learn more from the wondrous :seedling: collective. Who'd be up for that? :eyes:,"Mon, 19 Jan 1970 11:33:29 GMT",1596809022.239700,U016WQPK6J0,"[{""name"":""100"",""users"":[""U016PNPMFSN"",""U016AMDF215"",""U016Z7XQC7N"",""U016C8XH6NR"",""U017E2A2KPS"",""U016WQPK6J0"",""U01758RQ941"",""U0182ST8XGB""],""count"":8},{""name"":""fire"",""users"":[""U017E2A2KPS"",""U016PF28WVB"",""U016WQPK6J0"",""U0182ST8XGB""],""count"":4}]",12
1596866896.240500,U017E2A2KPS,Great suggestion <@U016WQPK6J0>. I'd very much like that <@U016Q1J7Y83>.  Let us know when.  :pray::+1::raised_hands::facepunch:,"Mon, 19 Jan 1970 11:34:26 GMT",1596809022.239700,"U016WQPK6J0,U016Q1J7Y83","[{""name"":""the_horns"",""users"":[""U016Q1J7Y83"",""U016AMDF215""],""count"":2}]",2
1596990910.000500,U016PF28WVB,"For sure, sounds very interesting :fire:","Mon, 19 Jan 1970 11:36:30 GMT",1596809022.239700,,"[{""name"":""heart"",""users"":[""U016Q1J7Y83"",""U017E2A2KPS""],""count"":2}]",2
1597042053.004700,U01758RQ941,also on bootstrapping :slightly_smiling_face:,"Mon, 19 Jan 1970 11:37:22 GMT",1596809022.239700,,"[{""name"":""heavy_check_mark"",""users"":[""U016Q1J7Y83"",""U017E2A2KPS""],""count"":2}]",2
1597057709.005800,U016WQPK6J0,"Thanks for volunteering to run this <@U016Q1J7Y83> - I'm 100% down, and think it will be really useful!","Mon, 19 Jan 1970 11:37:37 GMT",1596809022.239700,U016Q1J7Y83,,0
1597137207.012900,U016WQPK6J0,<@U016Q1J7Y83> <@U016C8XH6NR> - what do we need to do to get this in motion?,"Mon, 19 Jan 1970 11:38:57 GMT",1596809022.239700,"U016Q1J7Y83,U016C8XH6NR",,0
1597138483.013100,U016C8XH6NR,"Hey <@U016WQPK6J0>, can you share these details with me?

• Topic, brief:
• Date &amp; Time:
• Associated reading material for attendees.
• Do you want it recorded?
• If yes, please share the meeting link (zoom / other) where you can do it.","Mon, 19 Jan 1970 11:38:58 GMT",1596809022.239700,,,0
1597138827.013300,U016WQPK6J0,<@U016Q1J7Y83> what time works for you?,"Mon, 19 Jan 1970 11:38:58 GMT",1596809022.239700,U016Q1J7Y83,,0
1597141288.014100,U016Q1J7Y83,"Haha, had just messaged Sachin to help get it setup ","Mon, 19 Jan 1970 11:39:01 GMT",1596809022.239700,,,0
1597141331.014500,U016Q1J7Y83,Next Monday (17th) post mentors chat at 5pm CET?,"Mon, 19 Jan 1970 11:39:01 GMT",1596809022.239700,,,0
1597141604.014800,U016WQPK6J0,all good with me :slightly_smiling_face:,"Mon, 19 Jan 1970 11:39:01 GMT",1596809022.239700,,,0
1597215215.025900,U016C8XH6NR,"Hey guys, and the event is live  now, visit here to RSVP.
<https://www.addevent.com/event/Mo5028967>","Mon, 19 Jan 1970 11:40:15 GMT",1596809022.239700,,,0
1597215235.026200,U016C8XH6NR,Will post it myself on Saturday with other events. :slightly_smiling_face:,"Mon, 19 Jan 1970 11:40:15 GMT",1596809022.239700,,,0
1597220765.026700,U017E2A2KPS,"Would love to attend but I think will be pitching during this time. I believe it will be recorded, right?","Mon, 19 Jan 1970 11:40:20 GMT",1596809022.239700,,,0
1595514611.146600,U016C8XH6NR,"Would love to get it on kernel calender for next week <@U016Q117G67> <@U0172CTQ3A5>  <@U016AMDF215>, and time suggestions?","Mon, 19 Jan 1970 11:11:54 GMT",1595514611.146600,"U016Q117G67,U0172CTQ3A5,U016AMDF215",,0
1595514798.146700,U016AMDF215,"Any time, nothing scheduled for next week, so far. Just please do it between 7am and 11pm GMT.","Mon, 19 Jan 1970 11:11:54 GMT",1595514611.146600,,,0
1595515100.146900,U016Q117G67,"I think 11AM Ben's time would be good for me. Happy to do it tomorrow or Saturday, but also next week if we have to.

That would be 8PM CAT for me.","Mon, 19 Jan 1970 11:11:55 GMT",1595514611.146600,,,0
1595516865.147200,U016AMDF215,I can do tomorrow 11am Ben's time. Can't do saturday,"Mon, 19 Jan 1970 11:11:56 GMT",1595514611.146600,,,0
1595521564.150600,U0172CTQ3A5,Created an event for monday!,"Mon, 19 Jan 1970 11:12:01 GMT",1595514611.146600,,,0
1595514273.145500,U016AMDF215,I would as well :wave:,"Mon, 19 Jan 1970 11:11:54 GMT",,,"[{""name"":""raised_hands"",""users"":[""U0172CTQ3A5""],""count"":1}]",1
1595506675.144900,U016Q117G67,I would be super down for this <@U0172CTQ3A5> - Graeber is def one of my favourite anarchists :wink:,"Mon, 19 Jan 1970 11:11:46 GMT",,U0172CTQ3A5,"[{""name"":""raised_hands"",""users"":[""U0172CTQ3A5""],""count"":1}]",1
1595453517.143000,U0172CTQ3A5,Anyone interested in doing a junto on Debt? Loved this module:  <https://kernel.community/module-2/debt/>,"Mon, 19 Jan 1970 11:10:53 GMT",,,"[{""name"":""raised_hands"",""users"":[""U016Z7XQC7N"",""U016HL16614"",""U016Q1J7Y83"",""U016AMDF215"",""U016VVB0R7E""],""count"":5},{""name"":""heavy_plus_sign"",""users"":[""U016Q1J7Y83""],""count"":1}]",6
1595409055.141500,U0169JV8C95,Hi where will the schedule be updated?  Which channel?,"Mon, 19 Jan 1970 11:10:09 GMT",1595409055.141500,,,0
1595422120.142400,U016C909613,this channel! cc <@U016FDAC4LT> ,"Mon, 19 Jan 1970 11:10:22 GMT",1595409055.141500,U016FDAC4LT,,0
1595371401.137000,U016FDAC4LT,"Hey all,

I’m Shivam and I’m here to help Vivek and Sachin with operations for KERNEL. I’m just reaching out to help with scheduling Juntos. In order to schedule an event you have to do the following:

1. Type “/events create” in the Juntos channel, press enter &amp; start creating your event.
2. Use the (Airmeet link <https://www.airmeet.com/event/0d733160-bc9a-11ea-adb7-31ace487329c|here>) as the location. Or another link if you’d like.
3. In the description, make sure to write a bit about the topic / article you are basing your Junto on.
4. Make sure advanced options are toggled on and in the next step make sure RSVPs are on.
5. Try to create the event at least 72 hours before the kickoff so we can update the master schedule in time.
6. If you’re having any trouble with scheduling an event, shoot me a DM and I’d be more than happy to help you out.
Once a week, on Monday’s, I’ll post the master list of junto’s which are scheduled for the week so people can get a feel of the junto’s they could join with 2-7 other KERNEL cohort mates at any given time.

Best,
Shivam","Mon, 19 Jan 1970 11:09:31 GMT",1595371401.137000,,"[{""name"":""raised_hands"",""users"":[""U016WJZNNS0"",""U016HFP7P2A"",""U016H5ETT6J"",""U01733WAA1F"",""U016C909613"",""U016C8XH6NR"",""U016PVCCZDG"",""U0169MFLKQF"",""U017DN0DZ08"",""U0172CB3649"",""U016Z7XQC7N"",""U017E2A2KPS""],""count"":12},{""name"":""pray"",""users"":[""U016WJZNNS0"",""U016HFP7P2A"",""U016H5ETT6J"",""U01733WAA1F"",""U016C909613"",""U016C8XH6NR"",""U0172CB3649"",""U017DN0DZ08"",""U017E2A2KPS""],""count"":9},{""name"":""wave"",""users"":[""U016WJZNNS0"",""U016HFP7P2A"",""U016H5ETT6J"",""U016C909613"",""U016C8XH6NR"",""U0172CB3649"",""U0172G1A28H"",""U017DN0DZ08"",""U017E2A2KPS""],""count"":9}]",30
1595385264.139400,U016C909613,"Shivam is my cousin, my family! Happy to introduce him to you all :slightly_smiling_face:","Mon, 19 Jan 1970 11:09:45 GMT",1595371401.137000,,"[{""name"":""heart"",""users"":[""U017DN0DZ08"",""U016Z7XQC7N""],""count"":2}]",2
1595395356.140300,U016BTBS3MM,This makes things a bunch clearer - thanks!,"Mon, 19 Jan 1970 11:09:55 GMT",1595371401.137000,,,0
1595371380.136900,U016Q3TCF45,"<!channel> Thanks everyone who attended the Junto today about UBI, hope it was constructive :) I created this channel <#C017AAYRAEA|ubi> where we can discuss this subject further. I will share the presentation there.","Mon, 19 Jan 1970 11:09:31 GMT",,,"[{""name"":""clap"",""users"":[""U017DK86Y6L"",""U0172CM3049"",""U016Q1J7Y83"",""U016HTJ5Q4W"",""U016Z7XQC7N""],""count"":5}]",5
1595343934.132300,U016C8XH6NR,"Sorry guys, just saw this. lmk where do we need troubleshooting, thanks. :slightly_smiling_face:","Mon, 19 Jan 1970 11:09:03 GMT",1595342528.129100,,,0
1595342703.131300,U016Q3TCF45,hi <!channel> lets try here: <https://meet.google.com/tet-tgfh-jbu>,"Mon, 19 Jan 1970 11:09:02 GMT",,,"[{""name"":""white_check_mark"",""users"":[""U0169MFLKQF"",""U01753XEZTK"",""U017DK86Y6L"",""U016AMDF215"",""U0172CM3049""],""count"":5}]",5
1595342554.129500,U016Q3TCF45,"should we join a table then? or maybe hangout, so we make sure everyone can join?","Mon, 19 Jan 1970 11:09:02 GMT",1595342554.129500,,,0
1595342603.130000,U01753XEZTK,Like this? <https://meet.jit.si/UBI4All>,"Mon, 19 Jan 1970 11:09:02 GMT",1595342554.129500,,,0
1595342637.130600,U01753XEZTK,USed it for group calls with succes and without account :slightly_smiling_face:,"Mon, 19 Jan 1970 11:09:02 GMT",1595342554.129500,,,0
1595346391.132900,U016AMDF215,I've used jitsi as well. Thanks for sharing. Hope you've enjoyed :pray:,"Mon, 19 Jan 1970 11:09:06 GMT",1595342554.129500,,,0
1595342528.129100,U016Q1J7Y83,<@U016C8XH6NR> do we know what might be the issue with the Junto links?,"Mon, 19 Jan 1970 11:09:02 GMT",1595342528.129100,U016C8XH6NR,,0
1595343934.132300,U016C8XH6NR,"Sorry guys, just saw this. lmk where do we need troubleshooting, thanks. :slightly_smiling_face:","Mon, 19 Jan 1970 11:09:03 GMT",1595342528.129100,,,0
1595344059.132600,U016Q1J7Y83,all good :slightly_smiling_face:,"Mon, 19 Jan 1970 11:09:04 GMT",1595342528.129100,,"[{""name"":""raised_hands"",""users"":[""U016C8XH6NR""],""count"":1}]",1
1595342527.129000,U01753XEZTK,loading loading loading,"Mon, 19 Jan 1970 11:09:02 GMT",,,,0
1595342506.128200,U016Q1J7Y83,same,"Mon, 19 Jan 1970 11:09:02 GMT",,,,0
1595342478.127900,U016R8N3A05,not working on my side. infinite loading,"Mon, 19 Jan 1970 11:09:02 GMT",,,,0
1595342430.127200,U016Q3TCF45,can you guys join the junto link?,"Mon, 19 Jan 1970 11:09:02 GMT",1595342430.127200,,,0
1595342475.127700,U016HTJ5Q4W,doesn't load for me,"Mon, 19 Jan 1970 11:09:02 GMT",1595342430.127200,,,0
1595342560.129600,U0169MFLKQF,same here,"Mon, 19 Jan 1970 11:09:02 GMT",1595342430.127200,,,0
1595346495.133100,U016AMDF215,"My fault. I copied a link from a previous airmeet call.
Hope you guys have enjoyed :pray:","Mon, 19 Jan 1970 11:09:06 GMT",1595342430.127200,,,0
1595351574.133400,U0169MFLKQF,No worries,"Mon, 19 Jan 1970 11:09:11 GMT",1595342430.127200,,,0
1595341904.125200,U016Q3TCF45,"Hi <!channel>, our junto about UBI will start in 10min :)","Mon, 19 Jan 1970 11:09:01 GMT",,,"[{""name"":""party_parrot"",""users"":[""U0169MFLKQF"",""U016C8XH6NR"",""U016AMDF215"",""U016R8N3A05""],""count"":4}]",4
1595269457.120300,U016PNPMFSN,Funny enough I'm literally listening to this right now :+1:,"Mon, 19 Jan 1970 11:07:49 GMT",,,"[{""name"":""star-struck"",""users"":[""U016Q3TCF45"",""U0169FVV2LF"",""U016WJZNNS0""],""count"":3}]",3
1595268576.119300,U016Q3TCF45,"Hi <!channel>, we have changed our junto about UBI to after the Hypersprint session tomorrow. We will be discussing what is UBI, how it can be implemented, our approach, and why blockchain is key to make it happen. Besides the video in the event description, I would like to share also this one, in preparation for the junto tomorrow: <https://youtu.be/ydKcaIE6O1k|https://youtu.be/ydKcaIE6O1k>

If you cant attend and still interested on learning more about what we're working on, happy to have a call later this week :) thanks","Mon, 19 Jan 1970 11:07:48 GMT",,,"[{""name"":""+1"",""users"":[""U01753XEZTK"",""U016PNPMFSN"",""U0172CM3049"",""U016HTJ5Q4W"",""U016Q1J7Y83"",""U0172G1A28H"",""U017E2A2KPS"",""U0169MFLKQF"",""U016Z7XQC7N""],""count"":9},{""name"":""clap"",""users"":[""U016AMDF215""],""count"":1}]",10
1595253437.109800,U016UNBDY5R,"Hello all, a big fat *""Thank You!""* to those who attended <@U016C909613> <@U016QFUSBRB> <@U016A43FT0F> <@U016VVB0R7E>  and a bigger *""We want you back""* to all those who could not make it! Nominating <@U017G0TNCFN> - nominate someone! Summary follows:","Mon, 19 Jan 1970 11:07:33 GMT",1595180365.100000,"U016C909613,U016QFUSBRB,U016A43FT0F,U016VVB0R7E,U017G0TNCFN","[{""name"":""+1"",""users"":[""U016QFUSBRB""],""count"":1}]",1
1595251318.109200,U016C909613,"<@U016C909613> has renamed the channel from ""juntos"" to ""kernel-juntos""","Mon, 19 Jan 1970 11:07:31 GMT",,,,0
1595183936.103700,U016C909613,"maybe hard refresh, clear cache?","Mon, 19 Jan 1970 11:06:23 GMT",,,,0
1595183921.103400,U016C909613,interesting yea it should have taken you directly to video,"Mon, 19 Jan 1970 11:06:23 GMT",,,,0
1595183895.102900,U016UNBDY5R,So no means to interact,"Mon, 19 Jan 1970 11:06:23 GMT",,,,0
1595183606.101500,U016UNBDY5R,We are up in Romm 32,"Mon, 19 Jan 1970 11:06:23 GMT",,,,0
1595183438.101300,U016C909613,sounds good :+1:,"Mon, 19 Jan 1970 11:06:23 GMT",,,,0
1595183427.101100,U016UNBDY5R,"Starting in a minute, I need to get WiFi rolling here!","Mon, 19 Jan 1970 11:06:23 GMT",,,,0
1595155061.097600,U01693HHP9V,I'd be up for that :man-raising-hand:,"Mon, 19 Jan 1970 11:05:55 GMT",,,,0
1595154264.097300,U016Q1J7Y83,Same here!,"Mon, 19 Jan 1970 11:05:54 GMT",,,,0
1595122195.096200,U016VVB0R7E,Yes please!,"Mon, 19 Jan 1970 11:05:22 GMT",,,,0
1595091327.095500,U016X212QMA,Hey everyone :wave: I found this article about Paid Communities which could be really interesting in the context of Personal- and Community Tokenization. Anyone interested in having a chat about this topic and article? The article mentions Web3 but its more written in a general context <https://subpixel.space/entries/come-for-the-network-pay-for-the-tool/>,"Mon, 19 Jan 1970 11:04:51 GMT",,,"[{""name"":""bulb"",""users"":[""U016C8XH6NR"",""U016AMDF215"",""U016PNPMFSN"",""U016VVB0R7E"",""U016QFUSBRB"",""U0172CTQ3A5""],""count"":6},{""name"":""heavy_plus_sign"",""users"":[""U016Q1J7Y83"",""U016C8XH6NR""],""count"":2}]",8
1594919744.084900,U016FDAC4LT,<@U016FDAC4LT> has joined the channel,"Mon, 19 Jan 1970 11:01:59 GMT",,,,0
